date,lat,lon,doy_sin,doy_cos,era5_tp_mm,era5_t2m_k,era5_d2m_k,era5_u10_ms,era5_v10_ms,era5_wind_speed,era5_dew_depression,dem_elevation_m,dem_slope_deg,gpm_precipitation_mm,gpm_mw_precipitation,gpm_prob_liquid_pct,imd_rainfall_lag1,imd_rainfall_lag3,inv_hist_flooded_pct,inv_perm_water_pct,inv_mean_duration,inv_population_log,s1_sar_wetness_index,s1_sar_flood_prior,target_rainfall_mm,target_heavy_rain_class,target_inundation_pct
2017-09-11,14.25,77.0,-0.9417589340994617,-0.33628873017668287,0.028212865814566612,300.5660705566406,295.2534484863281,-2.4191360473632812,0.5672855377197266,2.484759967674624,5.3126220703125,82.75,0.9965000152587891,3.4044787883758545,1.9839117527008057,99.95121023569462,11.60743522644043,34.65597152709961,1.321031828,0.380898218,17.0,14.327834059351256,0.32915114493654735,32.52426857499934,1.9542295932769775,0,5.98332421279123
2017-09-11,23.5,92.75,-0.9417589340994617,-0.33628873017668287,0.45690932869911194,296.3984069824219,294.77288818359375,0.08082326501607895,0.5271651148796082,0.5333249089569039,1.625518798828125,110.5,1.1629999876022339,0.5371901392936707,0.3762897849082947,88.15549533334422,17.30426025390625,94.92124938964844,0.836672614,0.106473076,1.0,13.674488321752362,0.474406887248025,37.36612665204859,50.37281036376953,1,22.994261912058327
2017-09-11,24.75,79.75,-0.9417589340994617,-0.33628873017668287,0.03286202624440193,302.97174072265625,298.0130310058594,0.7866744995117188,0.9079837799072266,1.2013705975911964,4.958709716796875,393.98028564453125,2.863881826400757,4.229768753051758,5.615898132324219,99.92104393008974,0.0,3.5421323776245117,23.2512603,4.951021358,24.0,14.341470872318702,0.33391485328959,32.68305885343409,3.5421323776245117,0,7.369428729076329
2017-09-11,36.25,75.75,-0.9417589340994617,-0.33628873017668287,0.38248300552368164,266.3959045410156,265.1650695800781,0.25859832763671875,0.13938839733600616,0.2937723955180406,1.2308349609375,5419.23974609375,33.015438079833984,8.94050407409668,8.26841926574707,99.88937623181795,0.0,1.0487444400787354,0.633480722,0.197979321,35.0,14.390984509338885,0.32643468947695264,32.433720059679516,1.0487444400787354,0,2.1430071460049085
2017-09-11,22.75,84.75,-0.9417589340994617,-0.33628873017668287,0.568687915802002,299.9609069824219,297.31732177734375,1.2340621948242188,0.699202835559845,1.4183772791289684,2.643585205078125,346.7867431640625,2.5807204246520996,1.8757022619247437,1.995092511177063,99.95924555731109,9.027178764343262,13.651376724243164,4.159637042,2.577757251,4.0,13.484627274009952,0.3338113221673823,32.67960781602717,3.507622003555298,0,6.027887960667114
2017-09-11,32.0,78.25,-0.9417589340994617,-0.33628873017668287,0.026524066925048828,276.06011962890625,271.8530578613281,0.5450566411018372,0.49685096740722656,0.7375280508717711,4.207061767578125,3471.4658203125,21.328794479370117,9.712489128112793,9.900588035583496,99.91098415128761,0.8891293406486511,8.390451431274414,1.472908997,0.256522301,2.0,12.589922484499107,0.3267279024867869,32.443493826673986,1.1464821100234985,0,2.2734099862247725
2017-09-11,34.75,73.25,-0.9417589340994617,-0.33628873017668287,0.1163085326552391,287.88067626953125,283.53094482421875,-0.32778677344322205,-0.17209434509277344,0.37021700725011103,4.3497314453125,64.25,0.8855000138282776,6.542169094085693,6.707417011260986,99.91080314530973,0.0,6.146730422973633,1.881503151,0.022872843,6.0,14.563514227188394,0.34129918070124154,32.92920310048915,6.003574848175049,0,4.056969774111907
2017-09-11,21.5,86.0,-0.9417589340994617,-0.33628873017668287,0.08938709646463394,301.6156921386719,298.25897216796875,0.31108856201171875,1.1758466958999634,1.2163024071641806,3.356719970703125,104.5,1.1269999742507935,1.9206939935684204,2.0280251502990723,99.97485869724562,8.910978317260742,17.022920608520508,8.104089132,0.113656362,6.0,14.369486471665924,0.33171046657846937,32.60957929639674,2.8073368072509766,0,4.285183455190112
2017-09-11,22.75,92.5,-0.9417589340994617,-0.33628873017668287,0.4857182502746582,298.3067932128906,296.6353454589844,-0.03721873089671135,0.507918655872345,0.5092804678295952,1.67144775390625,108.25,1.1495000123977661,0.41891422867774963,0.2874210774898529,90.41448577199355,22.620832443237305,174.64154052734375,2.72529709,0.128901094,25.0,14.197197185536018,0.482669281199441,37.64153978376246,53.1269416809082,1,30.974376945440717
2017-09-11,11.0,76.5,-0.9417589340994617,-0.33628873017668287,0.37099918723106384,297.6361389160156,296.0398254394531,-0.08486684411764145,0.42124876379966736,0.42971258095759307,1.5963134765625,73.0,0.9380000233650208,2.0462605953216553,2.1816132068634033,99.95900021175053,3.7009968757629395,48.09501647949219,1.037523564,0.405980697,5.0,14.425273412190172,0.374067230418191,34.02147142438746,16.926258087158203,0,11.052613539162696
2017-09-11,24.75,92.75,-0.9417589340994617,-0.33628873017668287,0.17690658569335938,300.24884033203125,298.2691345214844,0.31731414794921875,0.20461463928222656,0.37756511901569295,1.979705810546875,114.25,1.1855000257492065,0.40345630049705505,0.2231883555650711,87.2268442656329,16.202077865600586,80.1119384765625,1.505747627,0.0,5.0,12.160159588515768,0.393327900126443,34.66349374799586,23.346481323242188,0,14.897541457378237
2017-09-11,23.5,86.75,-0.9417589340994617,-0.33628873017668287,0.2611478269100189,302.9804382324219,299.54510498046875,0.24716441333293915,0.8719730377197266,0.9063262247824365,3.435333251953125,110.5,1.1629999876022339,2.7988717555999756,2.6802687644958496,99.97258319352369,2.1067569255828857,13.13310432434082,1.110588388,0.320586402,9.0,14.70900624572567,0.3540573474912501,33.354475326822765,10.25629711151123,0,5.933276876815337
